#{"t_start": 1775181829.0756, "env_id": "None"}
r,l,t,success,task_phase
-17.835392,66,13.421678,False,TOUCHDOWN
-35.75554,91,13.432098,False,TOUCHDOWN
-16.260813,113,13.445019,False,TOUCHDOWN
-25.849263,91,13.455429,False,TOUCHDOWN
-17.400422,89,13.465584,False,TOUCHDOWN
-10.546415,71,13.473771,False,TOUCHDOWN
-20.637467,109,13.486275,False,TOUCHDOWN
-11.779156,82,13.495713,False,TOUCHDOWN
-13.485206,90,13.5061,False,TOUCHDOWN
-11.505373,79,13.515228,False,TOUCHDOWN
-9.390026,84,13.524837,False,TOUCHDOWN
-4.443908,102,13.536544,False,TOUCHDOWN
-100.617101,267,13.783961,False,TOUCHDOWN
-21.283243,74,13.792618,False,TOUCHDOWN
-11.779418,75,13.8013,False,TOUCHDOWN
-15.855756,69,13.809223,False,TOUCHDOWN
-28.133613,139,13.825162,False,TOUCHDOWN
4.652057,71,13.833356,False,TOUCHDOWN
11.842983,83,13.842872,False,TOUCHDOWN
-2.819761,80,13.852085,False,TOUCHDOWN
4.433108,70,13.860126,False,TOUCHDOWN
-13.362257,80,13.869273,False,TOUCHDOWN
-15.476628,77,13.878134,False,TOUCHDOWN
6.768133,94,13.888936,False,TOUCHDOWN
-17.887229,66,13.89656,False,TOUCHDOWN
3.312376,70,13.904613,False,TOUCHDOWN
-9.174206,83,13.914086,False,TOUCHDOWN
-23.916172,83,13.923597,False,TOUCHDOWN
-16.734179,97,13.934991,False,TOUCHDOWN
-17.07042,77,13.94409,False,TOUCHDOWN
-15.11032,83,13.953809,False,TOUCHDOWN
-26.379924,83,13.963517,False,TOUCHDOWN
-1.490635,89,13.973849,False,TOUCHDOWN
7.125873,74,13.982552,False,TOUCHDOWN
1.219179,72,13.99097,False,TOUCHDOWN
-18.908306,74,14.216788,False,TOUCHDOWN
-18.031074,95,14.227916,False,TOUCHDOWN
-27.030968,73,14.236513,False,TOUCHDOWN
-21.028564,95,14.247684,False,TOUCHDOWN
2.961745,68,14.255724,False,TOUCHDOWN
-11.567648,75,14.264556,False,TOUCHDOWN
-23.867119,77,14.273587,False,TOUCHDOWN
1.582858,77,14.282607,False,TOUCHDOWN
10.435758,79,14.291831,False,TOUCHDOWN
-21.579234,74,14.300478,False,TOUCHDOWN
-13.247828,70,14.308681,False,TOUCHDOWN
-21.592805,83,14.318382,False,TOUCHDOWN
-18.821356,84,14.328243,False,TOUCHDOWN
-35.459178,142,14.344741,False,TOUCHDOWN
-6.968501,106,14.357104,False,TOUCHDOWN
8.868789,75,14.365936,False,TOUCHDOWN
-22.63611,75,14.374696,False,TOUCHDOWN
-20.101906,82,14.384323,False,TOUCHDOWN
1.868527,68,14.392315,False,TOUCHDOWN
-36.888551,84,14.402131,False,TOUCHDOWN
-12.696878,92,14.412931,False,TOUCHDOWN
-29.633317,89,14.423316,False,TOUCHDOWN
-14.501363,94,14.434304,False,TOUCHDOWN
-5.924416,106,14.44661,False,TOUCHDOWN
12.492501,74,14.671757,False,TOUCHDOWN
-17.083878,76,14.680784,False,TOUCHDOWN
2.823341,89,14.691226,False,TOUCHDOWN
-1.177391,70,14.699509,False,TOUCHDOWN
-16.0331,78,14.708665,False,TOUCHDOWN
-6.138143,77,14.717764,False,TOUCHDOWN
5.459991,72,14.726239,False,TOUCHDOWN
-26.23007,66,14.734,False,TOUCHDOWN
-25.712386,72,14.742436,False,TOUCHDOWN
-6.285378,64,14.749991,False,TOUCHDOWN
-13.766853,75,14.758758,False,TOUCHDOWN
-4.881603,93,14.769613,False,TOUCHDOWN
-20.74378,75,14.778466,False,TOUCHDOWN
-2.626691,69,14.786593,False,TOUCHDOWN
-25.022569,86,14.796662,False,TOUCHDOWN
14.61702,82,14.80629,False,TOUCHDOWN
-18.055081,78,14.815464,False,TOUCHDOWN
-23.264987,86,14.825479,False,TOUCHDOWN
-18.414062,73,14.834063,False,TOUCHDOWN
3.932887,74,14.842718,False,TOUCHDOWN
7.956691,86,14.852819,False,TOUCHDOWN
4.047826,64,14.860352,False,TOUCHDOWN
-6.409872,63,14.867762,False,TOUCHDOWN
9.308829,82,14.877306,False,TOUCHDOWN
-29.72151,65,14.884994,False,TOUCHDOWN
6.406608,99,14.89651,False,TOUCHDOWN
-19.930007,80,14.905864,False,TOUCHDOWN
-7.059614,64,15.132855,False,TOUCHDOWN
-16.193771,76,15.14186,False,TOUCHDOWN
6.47166,111,15.154794,False,TOUCHDOWN
-14.834644,146,15.171917,False,TOUCHDOWN
-7.804146,75,15.180806,False,TOUCHDOWN
6.841632,69,15.188934,False,TOUCHDOWN
-0.089094,66,15.196669,False,TOUCHDOWN
-2.219225,73,15.205214,False,TOUCHDOWN
-16.096593,88,15.21555,False,TOUCHDOWN
-13.88544,64,15.223093,False,TOUCHDOWN
4.474932,68,15.231105,False,TOUCHDOWN
-16.413182,71,15.239435,False,TOUCHDOWN
-16.34993,78,15.248679,False,TOUCHDOWN
-19.826167,80,15.258083,False,TOUCHDOWN
-13.22024,70,15.266291,False,TOUCHDOWN
-24.615608,129,15.281388,False,TOUCHDOWN
-3.957062,66,15.289171,False,TOUCHDOWN
-43.887296,143,15.305814,False,TOUCHDOWN
-7.545069,83,15.315705,False,TOUCHDOWN
-16.9746,96,15.326843,False,TOUCHDOWN
-31.688776,94,15.337673,False,TOUCHDOWN
-2.870297,76,15.346516,False,TOUCHDOWN
-17.198776,84,15.356181,False,TOUCHDOWN
-13.104418,69,15.36417,False,TOUCHDOWN
-7.271172,66,15.588894,False,TOUCHDOWN
-13.131668,84,15.598739,False,TOUCHDOWN
-23.932761,123,15.613217,False,TOUCHDOWN
-9.732919,70,15.621482,False,TOUCHDOWN
-16.293936,67,15.629408,False,TOUCHDOWN
-14.52184,69,15.637529,False,TOUCHDOWN
-24.086324,114,15.650897,False,TOUCHDOWN
-27.546821,102,15.662835,False,TOUCHDOWN
-9.567047,69,15.670961,False,TOUCHDOWN
-28.884762,114,15.684291,False,TOUCHDOWN
-9.729844,70,15.692546,False,TOUCHDOWN
5.09884,70,15.70076,False,TOUCHDOWN
-5.624694,67,15.708659,False,TOUCHDOWN
-13.060954,69,15.716758,False,TOUCHDOWN
-16.321876,66,15.724487,False,TOUCHDOWN
-4.517713,87,15.734662,False,TOUCHDOWN
-7.78595,83,15.744372,False,TOUCHDOWN
-13.187185,91,15.755067,False,TOUCHDOWN
-0.657725,64,15.762598,False,TOUCHDOWN
4.240982,100,15.774272,False,TOUCHDOWN
-10.477347,66,15.782049,False,TOUCHDOWN
10.262456,76,15.790942,False,TOUCHDOWN
9.268675,72,15.799405,False,TOUCHDOWN
-22.100191,74,15.80804,False,TOUCHDOWN
-11.847321,77,15.817064,False,TOUCHDOWN
-26.900272,91,16.044797,False,TOUCHDOWN
5.791844,73,16.053356,False,TOUCHDOWN
-0.09682,76,16.062296,False,TOUCHDOWN
-15.384037,81,16.071642,False,TOUCHDOWN
-8.285651,69,16.079676,False,TOUCHDOWN
-24.69319,97,16.090889,False,TOUCHDOWN
13.067795,81,16.10028,False,TOUCHDOWN
5.95576,67,16.108018,False,TOUCHDOWN
1.241334,66,16.115689,False,TOUCHDOWN
-14.046697,91,16.126142,False,TOUCHDOWN
-16.877465,68,16.133994,False,TOUCHDOWN
12.276953,96,16.145043,False,TOUCHDOWN
4.973394,68,16.152938,False,TOUCHDOWN
-17.63113,65,16.160436,False,TOUCHDOWN
-20.343903,87,16.170451,False,TOUCHDOWN
-14.340059,70,16.178541,False,TOUCHDOWN
-11.811517,71,16.186752,False,TOUCHDOWN
0.669292,69,16.194659,False,TOUCHDOWN
0.613996,71,16.202811,False,TOUCHDOWN
-12.610908,71,16.21093,False,TOUCHDOWN
7.401032,72,16.21922,False,TOUCHDOWN
10.569011,76,16.227972,False,TOUCHDOWN
-18.96747,66,16.235528,False,TOUCHDOWN
-18.30262,64,16.242882,False,TOUCHDOWN
-16.157048,69,16.250855,False,TOUCHDOWN
-9.2086,69,16.258742,False,TOUCHDOWN
1.698286,77,16.267572,False,TOUCHDOWN
0.547401,75,16.276193,False,TOUCHDOWN
-20.495515,84,16.504686,False,TOUCHDOWN
8.29055,105,16.517014,False,TOUCHDOWN
-9.886789,72,16.525471,False,TOUCHDOWN
-5.416486,102,16.537393,False,TOUCHDOWN
-7.437745,82,16.547118,False,TOUCHDOWN
-12.632971,84,16.556976,False,TOUCHDOWN
-17.92206,75,16.565784,False,TOUCHDOWN
0.379494,66,16.573551,False,TOUCHDOWN
5.270491,66,16.581311,False,TOUCHDOWN
-21.425015,74,16.589986,False,TOUCHDOWN
-9.223672,73,16.598512,False,TOUCHDOWN
-14.004134,73,16.607161,False,TOUCHDOWN
-4.724221,101,16.618974,False,TOUCHDOWN
-13.076202,83,16.628748,False,TOUCHDOWN
1.411225,63,16.636165,False,TOUCHDOWN
-7.779664,65,16.6438,False,TOUCHDOWN
-11.965094,77,16.652818,False,TOUCHDOWN
-21.284714,80,16.662147,False,TOUCHDOWN
-13.16216,75,16.671002,False,TOUCHDOWN
-8.75679,89,16.681433,False,TOUCHDOWN
-0.663556,84,16.691287,False,TOUCHDOWN
-2.161187,63,16.698687,False,TOUCHDOWN
-20.303054,65,16.706314,False,TOUCHDOWN
-3.232874,66,16.714086,False,TOUCHDOWN
-13.374709,65,16.721725,False,TOUCHDOWN
-2.188375,69,16.729828,False,TOUCHDOWN
-6.241412,63,16.737196,False,TOUCHDOWN
-16.908339,76,16.964625,False,TOUCHDOWN
-19.340852,69,16.972898,False,TOUCHDOWN
-16.445546,65,16.980649,False,TOUCHDOWN
-14.098547,84,16.990569,False,TOUCHDOWN
-13.394353,82,17.000229,False,TOUCHDOWN
3.069756,63,17.007659,False,TOUCHDOWN
3.641044,66,17.015495,False,TOUCHDOWN
-15.995281,74,17.024196,False,TOUCHDOWN
-19.320816,81,17.033785,False,TOUCHDOWN
-18.687923,68,17.041822,False,TOUCHDOWN
2.106636,78,17.051041,False,TOUCHDOWN
-3.096113,71,17.059406,False,TOUCHDOWN
5.820343,69,17.067546,False,TOUCHDOWN
-16.991602,70,17.075826,False,TOUCHDOWN
-14.317475,62,17.083151,False,TOUCHDOWN
-25.139501,64,17.090714,False,TOUCHDOWN
-17.329905,75,17.099572,False,TOUCHDOWN
-7.565771,65,17.107249,False,TOUCHDOWN
0.646421,68,17.115315,False,TOUCHDOWN
-12.943595,62,17.122623,False,TOUCHDOWN
-17.662416,66,17.130399,False,TOUCHDOWN
-6.560775,76,17.13935,False,TOUCHDOWN
-1.375409,70,17.147609,False,TOUCHDOWN
-10.614708,71,17.155963,False,TOUCHDOWN
-22.443683,68,17.163961,False,TOUCHDOWN
-14.553843,72,17.172437,False,TOUCHDOWN
-22.811553,75,17.181281,False,TOUCHDOWN
-19.879953,75,17.190162,False,TOUCHDOWN
-5.958664,69,17.198313,False,TOUCHDOWN
-9.397906,89,17.426004,False,TOUCHDOWN
-22.402192,69,17.43391,False,TOUCHDOWN
-20.94115,71,17.442028,False,TOUCHDOWN
-8.541678,68,17.449805,False,TOUCHDOWN
7.922695,83,17.459268,False,TOUCHDOWN
9.16179,82,17.468565,False,TOUCHDOWN
-8.715453,67,17.476172,False,TOUCHDOWN
-5.059635,80,17.485275,False,TOUCHDOWN
0.093801,84,17.494757,False,TOUCHDOWN
-7.477887,64,17.502013,False,TOUCHDOWN
-26.905286,77,17.510743,False,TOUCHDOWN
-13.108449,71,17.518789,False,TOUCHDOWN
-23.998457,99,17.529927,False,TOUCHDOWN
-0.301533,81,17.539081,False,TOUCHDOWN
-19.533489,65,17.546488,False,TOUCHDOWN
-10.916977,68,17.554147,False,TOUCHDOWN
2.585316,65,17.561538,False,TOUCHDOWN
-6.05458,76,17.570097,False,TOUCHDOWN
0.680449,64,17.577375,False,TOUCHDOWN
-10.279624,68,17.585055,False,TOUCHDOWN
-22.918612,64,17.592332,False,TOUCHDOWN
-37.461072,314,17.627672,False,TOUCHDOWN
-12.043507,86,17.637435,False,TOUCHDOWN
-29.095664,75,17.64589,False,TOUCHDOWN
-12.593724,67,17.871428,False,TOUCHDOWN
-22.598817,90,17.881916,False,TOUCHDOWN
-9.606625,69,17.889961,False,TOUCHDOWN
-2.812343,65,17.897507,False,TOUCHDOWN
21.376568,91,17.907978,False,TOUCHDOWN
-1.257733,86,17.917885,False,TOUCHDOWN
-10.809373,91,17.928321,False,TOUCHDOWN
-20.515691,67,17.936072,False,TOUCHDOWN
-19.583476,74,17.944589,False,TOUCHDOWN
-5.335171,80,17.953801,False,TOUCHDOWN
-19.189769,67,17.96153,False,TOUCHDOWN
-1.745947,66,17.969114,False,TOUCHDOWN
-19.909972,73,17.977522,False,TOUCHDOWN
-13.578514,67,17.985226,False,TOUCHDOWN
-15.547467,70,17.993281,False,TOUCHDOWN
-22.625227,61,18.000314,False,TOUCHDOWN
-4.818585,85,18.010065,False,TOUCHDOWN
4.993438,73,18.018544,False,TOUCHDOWN
-0.918573,63,18.025831,False,TOUCHDOWN
-22.295999,65,18.033355,False,TOUCHDOWN
-16.919154,71,18.041486,False,TOUCHDOWN
-1.564349,85,18.051305,False,TOUCHDOWN
-2.560705,70,18.05939,False,TOUCHDOWN
-23.341392,63,18.066665,False,TOUCHDOWN
-4.69283,66,18.074241,False,TOUCHDOWN
-7.770861,69,18.082179,False,TOUCHDOWN
-18.216842,85,18.091912,False,TOUCHDOWN
-558.15655,600,18.378266,False,FINAL
10.86152,79,18.38756,False,TOUCHDOWN
-19.758869,79,18.396514,False,TOUCHDOWN
-0.057939,98,18.407671,False,TOUCHDOWN
-17.185341,69,18.415557,False,TOUCHDOWN
-22.34606,75,18.424097,False,TOUCHDOWN
-30.744341,88,18.434112,False,TOUCHDOWN
-6.075297,80,18.443233,False,TOUCHDOWN
-0.376101,87,18.453347,False,TOUCHDOWN
-5.05087,64,18.460996,False,TOUCHDOWN
-15.298917,66,18.468784,False,TOUCHDOWN
-22.870619,77,18.477851,False,TOUCHDOWN
-1.901258,69,18.485993,False,TOUCHDOWN
-23.428552,71,18.494357,False,TOUCHDOWN
-19.954297,76,18.503298,False,TOUCHDOWN
-9.142802,78,18.512456,False,TOUCHDOWN
-27.451094,95,18.523569,False,TOUCHDOWN
3.822373,68,18.53157,False,TOUCHDOWN
-29.722201,125,18.546188,False,TOUCHDOWN
-32.703152,135,18.780922,False,TOUCHDOWN
-4.496313,69,18.788926,False,TOUCHDOWN
-25.16162,69,18.796848,False,TOUCHDOWN
-7.266497,79,18.805918,False,TOUCHDOWN
-16.865431,85,18.815719,False,TOUCHDOWN
-4.160977,65,18.823186,False,TOUCHDOWN
-2.318512,68,18.831051,False,TOUCHDOWN
-14.395358,71,18.839173,False,TOUCHDOWN
0.762429,84,18.848819,False,TOUCHDOWN
-20.479824,81,18.858075,False,TOUCHDOWN
-20.711419,68,18.865868,False,TOUCHDOWN
-12.037525,80,18.874991,False,TOUCHDOWN
-32.905692,93,18.885608,False,TOUCHDOWN
4.483235,74,18.894445,False,TOUCHDOWN
-11.045845,153,18.945355,False,TOUCHDOWN
8.440992,81,18.957744,False,TOUCHDOWN
-10.739514,66,18.96565,False,TOUCHDOWN
-3.361405,71,18.974136,False,TOUCHDOWN
-4.447088,91,18.985178,False,TOUCHDOWN
3.429592,69,18.993396,False,TOUCHDOWN
4.19451,70,19.001705,False,TOUCHDOWN
-14.658601,74,19.010413,False,TOUCHDOWN
-8.873694,77,19.019602,False,TOUCHDOWN
-9.601242,84,19.029575,False,TOUCHDOWN
4.835813,70,19.037897,False,TOUCHDOWN
-11.381375,72,19.046425,False,TOUCHDOWN
-16.5428,75,19.274256,False,TOUCHDOWN
-14.243275,66,19.282078,False,TOUCHDOWN
-11.465636,70,19.29042,False,TOUCHDOWN
5.513576,66,19.298253,False,TOUCHDOWN
-0.736041,65,19.305906,False,TOUCHDOWN
2.365937,66,19.313687,False,TOUCHDOWN
-17.394552,68,19.321673,False,TOUCHDOWN
3.182797,64,19.329174,False,TOUCHDOWN
-17.0061,83,19.338929,False,TOUCHDOWN
-17.197899,67,19.34682,False,TOUCHDOWN
-9.36572,77,19.355811,False,TOUCHDOWN
-0.406404,67,19.363719,False,TOUCHDOWN
8.472834,68,19.371732,False,TOUCHDOWN
-7.627862,61,19.378888,False,TOUCHDOWN
-26.195152,77,19.387922,False,TOUCHDOWN
-17.868834,83,19.397658,False,TOUCHDOWN
-9.213863,62,19.404928,False,TOUCHDOWN
-18.30926,65,19.412564,False,TOUCHDOWN
-12.071247,63,19.419954,False,TOUCHDOWN
0.329906,68,19.427916,False,TOUCHDOWN
-25.595358,68,19.435878,False,TOUCHDOWN
2.028619,85,19.445817,False,TOUCHDOWN
4.506735,67,19.453737,False,TOUCHDOWN
10.67247,76,19.462666,False,TOUCHDOWN
-5.017007,63,19.47009,False,TOUCHDOWN
0.85234,71,19.478402,False,TOUCHDOWN
-21.26341,71,19.486746,False,TOUCHDOWN
-17.522114,68,19.494738,False,TOUCHDOWN
11.329798,77,19.503782,False,TOUCHDOWN
-32.375538,98,19.732342,False,TOUCHDOWN
-23.49089,70,19.740678,False,TOUCHDOWN
-13.415435,75,19.749482,False,TOUCHDOWN
12.362999,80,19.758779,False,TOUCHDOWN
-23.93824,76,19.767629,False,TOUCHDOWN
-4.969679,105,19.779865,False,TOUCHDOWN
-22.231958,71,19.78816,False,TOUCHDOWN
-11.74215,68,19.796135,False,TOUCHDOWN
-15.249584,61,19.803271,False,TOUCHDOWN
-12.450341,79,19.812489,False,TOUCHDOWN
-13.377919,110,19.825241,False,TOUCHDOWN
-12.241691,75,19.834013,False,TOUCHDOWN
-25.401799,69,19.842032,False,TOUCHDOWN
-21.727432,82,19.851576,False,TOUCHDOWN
-13.494052,64,19.859065,False,TOUCHDOWN
-5.971723,98,19.870441,False,TOUCHDOWN
-6.013292,68,19.878319,False,TOUCHDOWN
2.908105,66,19.886036,False,TOUCHDOWN
-23.832977,96,19.897102,False,TOUCHDOWN
-19.95231,75,19.905827,False,TOUCHDOWN
-16.704268,93,19.916613,False,TOUCHDOWN
-10.435051,64,19.924044,False,TOUCHDOWN
-15.324499,70,19.932138,False,TOUCHDOWN
-19.163847,64,19.939623,False,TOUCHDOWN
-17.759015,75,19.948364,False,TOUCHDOWN
-0.40241,60,19.955382,False,TOUCHDOWN
-5.636588,70,19.963552,False,TOUCHDOWN
-4.836306,68,20.1914,False,TOUCHDOWN
-5.573296,72,20.199889,False,TOUCHDOWN
0.365915,101,20.211641,False,TOUCHDOWN
-12.776135,63,20.219069,False,TOUCHDOWN
-6.290024,66,20.226782,False,TOUCHDOWN
4.439456,67,20.234629,False,TOUCHDOWN
-11.44024,66,20.242323,False,TOUCHDOWN
5.275475,99,20.253842,False,TOUCHDOWN
-17.046893,62,20.261089,False,TOUCHDOWN
1.053894,69,20.26921,False,TOUCHDOWN
-17.071037,66,20.276953,False,TOUCHDOWN
5.912867,71,20.285215,False,TOUCHDOWN
-5.56769,72,20.293597,False,TOUCHDOWN
-17.969958,85,20.303465,False,TOUCHDOWN
-24.555639,78,20.312575,False,TOUCHDOWN
-20.781558,84,20.322365,False,TOUCHDOWN
-0.743183,62,20.329773,False,TOUCHDOWN
4.976244,67,20.337726,False,TOUCHDOWN
-9.049513,68,20.345769,False,TOUCHDOWN
-16.466291,83,20.355526,False,TOUCHDOWN
-11.847861,64,20.363092,False,TOUCHDOWN
2.187986,92,20.37388,False,TOUCHDOWN
3.709407,73,20.382499,False,TOUCHDOWN
-10.763429,69,20.390654,False,TOUCHDOWN
-18.103167,72,20.399086,False,TOUCHDOWN
-24.462966,72,20.407579,False,TOUCHDOWN
-1.150903,65,20.415251,False,TOUCHDOWN
-27.854734,68,20.42324,False,TOUCHDOWN
8.910776,76,20.648948,False,TOUCHDOWN
-18.394188,72,20.65737,False,TOUCHDOWN
-1.911897,66,20.665012,False,TOUCHDOWN
-26.359747,66,20.672668,False,TOUCHDOWN
-7.633841,63,20.680002,False,TOUCHDOWN
2.095328,67,20.687726,False,TOUCHDOWN
10.167573,70,20.695826,False,TOUCHDOWN
-24.682444,65,20.703338,False,TOUCHDOWN
-18.787171,74,20.711848,False,TOUCHDOWN
-13.469478,63,20.719186,False,TOUCHDOWN
6.80758,75,20.72784,False,TOUCHDOWN
-16.613703,64,20.735248,False,TOUCHDOWN
-13.766576,71,20.743421,False,TOUCHDOWN
-2.491612,79,20.75252,False,TOUCHDOWN
-17.541476,80,20.762003,False,TOUCHDOWN
-24.935325,65,20.769699,False,TOUCHDOWN
-2.843968,63,20.777129,False,TOUCHDOWN
-6.21168,73,20.785768,False,TOUCHDOWN
0.236076,70,20.79398,False,TOUCHDOWN
-17.170688,64,20.801513,False,TOUCHDOWN
-24.174313,72,20.809991,False,TOUCHDOWN
9.423883,69,20.818121,False,TOUCHDOWN
7.721594,99,20.829742,False,TOUCHDOWN
5.051189,85,20.839714,False,TOUCHDOWN
3.694016,65,20.847399,False,TOUCHDOWN
-20.139479,74,20.856042,False,TOUCHDOWN
-14.940787,68,20.864012,False,TOUCHDOWN
-21.192235,150,20.881509,False,TOUCHDOWN
-0.336639,65,21.105578,False,TOUCHDOWN
-2.705154,137,21.121356,False,TOUCHDOWN
-19.66282,77,21.130262,False,TOUCHDOWN
-13.843783,86,21.140171,False,TOUCHDOWN
-11.807229,69,21.148183,False,TOUCHDOWN
-7.863562,69,21.156163,False,TOUCHDOWN
-18.65971,68,21.16404,False,TOUCHDOWN
-10.195513,80,21.173255,False,TOUCHDOWN
-11.140305,68,21.181123,False,TOUCHDOWN
-1.403722,67,21.188819,False,TOUCHDOWN
-12.051802,86,21.198711,False,TOUCHDOWN
-19.398513,78,21.207749,False,TOUCHDOWN
-13.912841,71,21.215974,False,TOUCHDOWN
-26.856733,77,21.224835,False,TOUCHDOWN
-8.089391,64,21.232256,False,TOUCHDOWN
-1.106255,95,21.243137,False,TOUCHDOWN
-8.048813,72,21.251479,False,TOUCHDOWN
-6.927639,63,21.258747,False,TOUCHDOWN
-7.928342,72,21.267062,False,TOUCHDOWN
-6.723908,110,21.2797,False,TOUCHDOWN
7.73239,72,21.288023,False,TOUCHDOWN
-9.189125,81,21.297427,False,TOUCHDOWN
2.370586,66,21.30506,False,TOUCHDOWN
-10.948978,127,21.319667,False,TOUCHDOWN
9.045387,71,21.327881,False,TOUCHDOWN
-18.390359,72,21.336183,False,TOUCHDOWN
-15.796194,89,21.565498,False,TOUCHDOWN
-11.299284,137,21.581594,False,TOUCHDOWN
2.867023,93,21.592509,False,TOUCHDOWN
17.043108,79,21.601781,False,TOUCHDOWN
-7.308005,70,21.610062,False,TOUCHDOWN
3.048912,74,21.618809,False,TOUCHDOWN
-5.415883,68,21.626812,False,TOUCHDOWN
-12.659316,76,21.635755,False,TOUCHDOWN
-7.037167,76,21.644639,False,TOUCHDOWN
1.045359,76,21.653627,False,TOUCHDOWN
12.435283,85,21.663553,False,TOUCHDOWN
-13.019543,69,21.671651,False,TOUCHDOWN
-0.016633,119,21.685575,False,TOUCHDOWN
-5.296394,61,21.692815,False,TOUCHDOWN
-18.032287,74,21.701529,False,TOUCHDOWN
-18.3297,81,21.711018,False,TOUCHDOWN
-4.182547,101,21.722806,False,TOUCHDOWN
-4.563751,71,21.731127,False,TOUCHDOWN
-17.496856,74,21.739791,False,TOUCHDOWN
-3.812831,84,21.749687,False,TOUCHDOWN
-16.704438,92,21.760495,False,TOUCHDOWN
-4.915932,62,21.767844,False,TOUCHDOWN
-23.076244,74,21.776561,False,TOUCHDOWN
-21.531945,70,21.784829,False,TOUCHDOWN
-20.523096,137,22.01916,False,TOUCHDOWN
4.675941,85,22.029127,False,TOUCHDOWN
-12.532612,98,22.040464,False,TOUCHDOWN
0.550636,98,22.051835,False,TOUCHDOWN
-26.052825,97,22.063005,False,TOUCHDOWN
-6.006354,82,22.072503,False,TOUCHDOWN
0.172465,94,22.083356,False,TOUCHDOWN
-10.056514,86,22.093307,False,TOUCHDOWN
-5.642567,78,22.102348,False,TOUCHDOWN
-11.478247,69,22.110347,False,TOUCHDOWN
-3.883306,76,22.119176,False,TOUCHDOWN
-44.022011,166,22.13843,False,TOUCHDOWN
-21.375143,64,22.146053,False,TOUCHDOWN
-5.300686,94,22.157032,False,TOUCHDOWN
8.54681,96,22.16824,False,TOUCHDOWN
14.088452,88,22.178413,False,TOUCHDOWN
-19.209628,86,22.188437,False,TOUCHDOWN
-22.587361,69,22.196478,False,TOUCHDOWN
-483.655706,600,22.485149,False,APPROACH
-27.232178,76,22.494151,False,TOUCHDOWN
-11.974201,88,22.504201,False,TOUCHDOWN
-29.466547,83,22.513697,False,TOUCHDOWN
-22.906879,72,22.521889,False,TOUCHDOWN
-6.528726,61,22.528852,False,TOUCHDOWN
-468.124074,600,22.596174,False,FINAL
9.953208,83,22.605854,False,TOUCHDOWN
6.362629,89,22.615992,False,TOUCHDOWN
15.383736,84,22.62556,False,TOUCHDOWN
-1.363033,75,22.634157,False,TOUCHDOWN
-42.297769,123,22.648099,False,TOUCHDOWN
-19.414994,84,22.657637,False,TOUCHDOWN
-12.506076,93,22.668213,False,TOUCHDOWN
1.021215,78,22.67711,False,TOUCHDOWN
-21.571732,91,22.687444,False,TOUCHDOWN
-23.317792,89,22.697609,False,TOUCHDOWN
-18.413525,131,22.931702,False,TOUCHDOWN
-9.024606,121,22.945503,False,TOUCHDOWN
-7.48878,67,22.953139,False,TOUCHDOWN
-18.657754,103,22.965364,False,TOUCHDOWN
-2.712394,78,22.974517,False,TOUCHDOWN
-21.973399,162,22.993244,False,TOUCHDOWN
-13.209528,64,23.000795,False,TOUCHDOWN
-33.040221,128,23.015653,False,TOUCHDOWN
1.399245,95,23.026735,False,TOUCHDOWN
7.152934,171,23.046421,False,TOUCHDOWN
-15.631709,161,23.065083,False,TOUCHDOWN
-22.562369,122,23.079256,False,TOUCHDOWN
-79.959604,196,23.10182,False,TOUCHDOWN
-13.410634,72,23.110252,False,TOUCHDOWN
-24.843081,73,23.118783,False,TOUCHDOWN
-15.72645,110,23.131524,False,TOUCHDOWN
-38.914926,159,23.149935,False,TOUCHDOWN
-18.538456,95,23.16097,False,TOUCHDOWN
1.058181,129,23.395087,False,TOUCHDOWN
-10.939978,109,23.407654,False,TOUCHDOWN
-14.376204,71,23.415893,False,TOUCHDOWN
-11.36778,94,23.426712,False,TOUCHDOWN
1.681742,112,23.439503,False,TOUCHDOWN
-21.963287,90,23.449884,False,TOUCHDOWN
-19.759989,84,23.459518,False,TOUCHDOWN
-0.116533,82,23.468929,False,TOUCHDOWN
-373.45196,600,23.537154,False,FINAL
5.199874,65,23.544897,False,TOUCHDOWN
-23.883121,98,23.556166,False,TOUCHDOWN
-14.959346,74,23.564654,False,TOUCHDOWN
-2.839043,82,23.574027,False,TOUCHDOWN
-7.17683,90,23.584406,False,TOUCHDOWN
1.169629,63,23.591637,False,TOUCHDOWN
4.394876,77,23.600469,False,TOUCHDOWN
-14.764183,93,23.6111,False,TOUCHDOWN
-17.279355,69,23.837424,False,TOUCHDOWN
5.14461,90,23.848099,False,TOUCHDOWN
-24.479339,80,23.857486,False,TOUCHDOWN
1.687106,119,23.871379,False,TOUCHDOWN
-47.273295,228,23.897859,False,TOUCHDOWN
-5.120146,183,23.919214,False,TOUCHDOWN
-24.251006,105,23.931506,False,TOUCHDOWN
-18.595324,113,23.944686,False,TOUCHDOWN
-35.697987,122,23.958975,False,TOUCHDOWN
-13.834105,118,23.972707,False,TOUCHDOWN
-35.774823,112,23.985782,False,TOUCHDOWN
0.475907,122,23.999965,False,TOUCHDOWN
-3.067553,72,24.008416,False,TOUCHDOWN
5.818761,75,24.017227,False,TOUCHDOWN
-21.078638,102,24.029148,False,TOUCHDOWN
-7.06676,106,24.041527,False,TOUCHDOWN
-7.783708,108,24.054222,False,TOUCHDOWN
