#{"t_start": 1775181731.586944, "env_id": "None"}
r,l,t,success,task_phase
0.074849,113,7.648266,False,TAKEOFF_ROLL
-7.262458,116,7.66213,False,TAKEOFF_ROLL
-7.406685,85,7.672338,False,INITIAL_CLIMB
-3.989021,97,7.683822,False,INITIAL_CLIMB
10.307311,143,7.70045,False,INITIAL_CLIMB
-5.839915,152,7.717748,False,TAKEOFF_ROLL
2.594107,121,7.731624,False,INITIAL_CLIMB
8.363665,109,7.744319,False,INITIAL_CLIMB
4.727856,163,7.763141,False,INITIAL_CLIMB
23.777811,165,7.782182,False,INITIAL_CLIMB
-8.553332,94,7.793027,False,TAKEOFF_ROLL
11.01514,180,7.813767,False,INITIAL_CLIMB
-7.812553,98,7.825343,False,INITIAL_CLIMB
3.139224,100,7.837227,False,INITIAL_CLIMB
-11.666404,52,7.843569,False,TAKEOFF_ROLL
-9.14222,64,7.851176,False,TAKEOFF_ROLL
0.063612,85,8.079691,False,INITIAL_CLIMB
-6.416832,52,8.085714,False,INITIAL_CLIMB
-4.450867,124,8.100124,False,TAKEOFF_ROLL
-0.160635,166,8.119021,False,INITIAL_CLIMB
7.705733,141,8.134858,False,INITIAL_CLIMB
-10.706255,164,8.153551,False,INITIAL_CLIMB
1.066719,67,8.161433,False,INITIAL_CLIMB
-7.151725,60,8.168259,False,INITIAL_CLIMB
18.211317,155,8.186524,False,INITIAL_CLIMB
1.195551,87,8.197066,False,TAKEOFF_ROLL
-3.043327,76,8.20611,False,TAKEOFF_ROLL
12.103355,137,8.221737,False,INITIAL_CLIMB
-10.927186,75,8.230554,False,TAKEOFF_ROLL
16.683952,173,8.250574,False,INITIAL_CLIMB
-10.728287,86,8.260781,False,TAKEOFF_ROLL
-10.828813,62,8.267855,False,INITIAL_CLIMB
11.780173,170,8.287212,False,INITIAL_CLIMB
-15.219416,67,8.29517,False,TAKEOFF_ROLL
2.375472,99,8.306821,False,INITIAL_CLIMB
18.465872,180,8.546738,False,INITIAL_CLIMB
-7.122086,62,8.554115,False,TAKEOFF_ROLL
42.37248,223,8.58014,False,INITIAL_CLIMB
-2.727461,74,8.589016,False,TAKEOFF_ROLL
14.384561,165,8.608895,False,INITIAL_CLIMB
-0.80725,102,8.620772,False,TAKEOFF_ROLL
25.796006,194,8.642999,False,INITIAL_CLIMB
-4.024605,90,8.653539,False,TAKEOFF_ROLL
-3.949259,156,8.67164,False,INITIAL_CLIMB
12.907003,108,8.684594,False,INITIAL_CLIMB
-8.572394,61,8.692177,False,TAKEOFF_ROLL
9.747134,152,8.709879,False,INITIAL_CLIMB
3.50139,137,8.725997,False,ROTATE
-8.124268,82,8.735377,False,TAKEOFF_ROLL
10.475644,196,8.757762,False,INITIAL_CLIMB
-10.138025,91,8.988248,False,ROTATE
14.646362,118,9.002811,False,INITIAL_CLIMB
0.491122,99,9.014558,False,TAKEOFF_ROLL
