#{"t_start": 1775181760.2862568, "env_id": "None"}
r,l,t,success,task_phase
83.445116,219,66.228792,True,MISSION_COMPLETE
15.892596,500,66.284657,False,ENROUTE
59.869671,164,66.30322,True,MISSION_COMPLETE
80.137048,194,66.325356,True,MISSION_COMPLETE
71.808204,198,66.563862,True,MISSION_COMPLETE
73.15266,220,66.589499,True,MISSION_COMPLETE
62.745019,156,66.607748,True,MISSION_COMPLETE
77.178498,172,66.627722,True,MISSION_COMPLETE
76.420268,168,66.647243,True,MISSION_COMPLETE
69.045117,169,66.666884,True,MISSION_COMPLETE
84.430754,268,66.697992,True,MISSION_COMPLETE
-26.359544,500,66.756235,False,ENROUTE
24.236842,500,67.029256,False,ENROUTE
73.661643,161,67.048023,True,MISSION_COMPLETE
74.210341,209,67.072072,True,MISSION_COMPLETE
68.399044,166,67.091143,True,MISSION_COMPLETE
84.805082,244,67.119035,True,MISSION_COMPLETE
26.597093,500,67.176018,False,ENROUTE
71.999356,191,67.198,True,MISSION_COMPLETE
81.302072,184,67.219103,True,MISSION_COMPLETE
68.823479,163,67.23778,True,MISSION_COMPLETE
153.768823,500,67.511975,False,ENROUTE
-46.317895,500,67.569592,False,ENROUTE
78.11691,201,67.592892,True,MISSION_COMPLETE
138.891305,500,67.650007,False,ENROUTE
77.40334,215,67.674173,True,MISSION_COMPLETE
74.742883,183,67.909165,True,MISSION_COMPLETE
81.452752,164,67.928173,True,MISSION_COMPLETE
80.356333,188,67.94947,True,MISSION_COMPLETE
79.223602,171,67.968809,True,MISSION_COMPLETE
77.096116,177,67.988792,True,MISSION_COMPLETE
69.507443,146,68.005287,True,MISSION_COMPLETE
76.114354,192,68.026814,True,MISSION_COMPLETE
74.260992,174,68.046374,True,MISSION_COMPLETE
147.020098,500,68.102165,False,ENROUTE
