#{"t_start": 1775182755.021751, "env_id": "None"}
r,l,t,success,task_phase
185.523244,500,298.589465,False,ENROUTE
194.067818,500,300.279325,False,ENROUTE
204.655195,500,301.944551,False,ENROUTE
176.014687,500,303.63246,False,ENROUTE
181.100696,500,305.311305,False,ENROUTE
170.794893,500,307.040474,False,ENROUTE
130.154775,500,308.762133,False,ENROUTE
186.487653,500,310.428772,False,ENROUTE
190.820223,500,312.093069,False,ENROUTE
191.142862,500,313.771434,False,ENROUTE
227.07161,500,315.494501,False,ENROUTE
223.879874,500,317.161648,False,ENROUTE
220.134989,500,318.828295,False,ENROUTE
231.065771,500,320.495206,False,ENROUTE
219.039299,500,322.175743,False,ENROUTE
229.465983,500,323.837872,False,ENROUTE
228.917029,500,325.499963,False,ENROUTE
231.029313,500,327.164691,False,ENROUTE
227.676107,500,328.83041,False,ENROUTE
242.176799,500,330.499512,False,ENROUTE
229.946105,500,332.224125,False,ENROUTE
237.154226,500,333.896053,False,ENROUTE
228.242109,500,335.559261,False,ENROUTE
234.883947,500,337.222913,False,ENROUTE
225.028834,500,338.899358,False,ENROUTE
226.68781,500,340.563619,False,ENROUTE
226.720008,500,342.227532,False,ENROUTE
223.103487,500,343.892398,False,ENROUTE
230.858323,500,345.557586,False,ENROUTE
230.600185,500,347.23391,False,ENROUTE
228.224191,500,348.895066,False,ENROUTE
218.436623,500,350.614676,False,ENROUTE
228.789882,500,352.280182,False,ENROUTE
232.058055,500,354.008668,False,ENROUTE
222.28676,500,355.960989,False,ENROUTE
218.424493,500,357.779087,False,ENROUTE
227.460997,500,359.517287,False,ENROUTE
232.271576,500,361.184206,False,ENROUTE
227.673074,500,362.866093,False,ENROUTE
226.824587,500,364.527993,False,ENROUTE
228.318256,500,366.187857,False,ENROUTE
225.428795,500,367.851221,False,ENROUTE
230.085907,500,369.518237,False,ENROUTE
228.572153,500,371.175335,False,ENROUTE
231.461619,500,372.839812,False,ENROUTE
232.890239,500,374.503789,False,ENROUTE
238.210468,500,376.231706,False,ENROUTE
233.03179,500,377.896,False,ENROUTE
227.735474,500,379.557375,False,ENROUTE
230.570274,500,381.217544,False,ENROUTE
229.186285,500,382.882922,False,ENROUTE
199.999348,403,384.293821,True,MISSION_COMPLETE
197.928571,405,385.641316,True,MISSION_COMPLETE
230.638087,500,387.30337,False,ENROUTE
233.774027,500,388.967423,False,ENROUTE
239.159775,500,390.631502,False,ENROUTE
239.691178,500,392.309363,False,ENROUTE
237.029863,500,393.975348,False,ENROUTE
242.156727,500,395.64191,False,ENROUTE
238.177484,500,397.37424,False,ENROUTE
239.634558,500,399.040893,False,ENROUTE
209.768362,418,400.43326,True,MISSION_COMPLETE
239.704413,500,402.112075,False,ENROUTE
201.247638,407,403.466367,True,MISSION_COMPLETE
233.793121,500,405.130049,False,ENROUTE
232.107994,500,406.793187,False,ENROUTE
239.831874,500,408.456251,False,ENROUTE
227.286756,500,410.191415,False,ENROUTE
231.861904,500,411.856816,False,ENROUTE
229.545118,500,413.521976,False,ENROUTE
228.714386,500,415.184658,False,ENROUTE
231.817438,500,416.864919,False,ENROUTE
229.037006,500,418.581499,False,ENROUTE
239.441445,500,420.245473,False,ENROUTE
234.362064,500,421.954242,False,ENROUTE
236.549729,500,423.703823,False,ENROUTE
240.793389,500,425.380186,False,ENROUTE
245.544361,500,427.043955,False,ENROUTE
242.232485,500,428.708308,False,ENROUTE
240.49174,496,430.36376,True,MISSION_COMPLETE
244.721207,500,432.029704,False,ENROUTE
246.700952,500,433.771783,False,ENROUTE
248.841134,500,435.485526,False,ENROUTE
248.236221,500,437.150799,False,ENROUTE
242.928577,500,438.88453,False,ENROUTE
245.969357,500,440.568176,False,ENROUTE
243.67233,500,442.233257,False,ENROUTE
249.075179,500,443.896975,False,ENROUTE
246.014943,500,445.561273,False,ENROUTE
243.621585,500,447.227199,False,ENROUTE
240.5528,500,448.907427,False,ENROUTE
233.389084,500,450.574451,False,ENROUTE
229.528443,500,452.241587,False,ENROUTE
235.737738,500,453.907531,False,ENROUTE
243.628779,500,455.641632,False,ENROUTE
240.181516,500,457.30672,False,ENROUTE
244.879675,500,458.972756,False,ENROUTE
240.620685,500,460.638125,False,ENROUTE
233.066601,500,462.302887,False,ENROUTE
242.659534,500,463.986669,False,ENROUTE
236.665394,500,465.653813,False,ENROUTE
246.138154,500,467.323925,False,ENROUTE
236.87286,500,469.04329,False,ENROUTE
236.505546,500,470.710609,False,ENROUTE
243.928702,500,472.386828,False,ENROUTE
238.692676,500,474.050234,False,ENROUTE
248.382655,500,475.716062,False,ENROUTE
247.284885,500,477.377726,False,ENROUTE
245.287749,500,479.057388,False,ENROUTE
239.545663,500,480.717593,False,ENROUTE
246.318905,500,482.379077,False,ENROUTE
246.331118,500,484.0421,False,ENROUTE
246.984267,500,485.707209,False,ENROUTE
248.650206,500,487.44745,False,ENROUTE
250.406704,500,489.111722,False,ENROUTE
252.842633,500,490.774598,False,ENROUTE
247.80064,500,492.435873,False,ENROUTE
245.946749,500,494.152158,False,ENROUTE
238.679794,500,495.829897,False,ENROUTE
245.85487,500,497.49138,False,ENROUTE
252.833715,500,499.156032,False,ENROUTE
245.906,500,500.816354,False,ENROUTE
236.624821,500,502.481392,False,ENROUTE
245.40559,500,504.15706,False,ENROUTE
238.630432,500,505.876815,False,ENROUTE
239.117568,500,507.537142,False,ENROUTE
242.531442,500,509.200237,False,ENROUTE
241.127306,500,510.925833,False,ENROUTE
238.507254,500,512.598427,False,ENROUTE
240.960791,500,514.260299,False,ENROUTE
244.107922,500,515.921596,False,ENROUTE
243.162941,500,517.583739,False,ENROUTE
243.107246,500,519.279123,False,ENROUTE
244.266365,500,520.952916,False,ENROUTE
238.916917,500,522.700105,False,ENROUTE
240.642321,500,524.404832,False,ENROUTE
242.36702,500,526.187464,False,ENROUTE
245.435208,500,527.853584,False,ENROUTE
245.672445,500,529.519376,False,ENROUTE
239.042212,500,531.180563,False,ENROUTE
110.252444,374,532.421852,True,MISSION_COMPLETE
103.377785,222,533.17959,True,MISSION_COMPLETE
240.631857,500,535.029481,False,ENROUTE
67.79693,500,536.72823,False,ENROUTE
235.337177,500,538.393861,False,ENROUTE
227.331526,500,540.057069,False,ENROUTE
236.934069,500,541.721661,False,ENROUTE
236.262483,500,543.385325,False,ENROUTE
128.169566,500,545.078042,False,ENROUTE
104.587046,212,545.787267,True,MISSION_COMPLETE
117.720708,289,546.751013,True,MISSION_COMPLETE
103.494565,208,547.444697,True,MISSION_COMPLETE
104.410546,206,548.132381,True,MISSION_COMPLETE
115.100409,243,548.952576,True,MISSION_COMPLETE
111.474564,271,549.863971,True,MISSION_COMPLETE
107.419884,223,550.663433,True,MISSION_COMPLETE
105.843239,314,551.720444,True,MISSION_COMPLETE
176.392846,500,553.399701,False,ENROUTE
231.01988,500,555.081902,False,ENROUTE
239.5667,500,556.811933,False,ENROUTE
239.973912,500,558.531385,False,ENROUTE
240.322256,500,560.256823,False,ENROUTE
242.909381,500,561.933674,False,ENROUTE
251.156614,500,563.612082,False,ENROUTE
250.374832,500,565.288275,False,ENROUTE
253.024851,500,566.966509,False,ENROUTE
253.437024,500,568.646967,False,ENROUTE
255.257005,500,570.33956,False,ENROUTE
255.229477,500,572.021177,False,ENROUTE
254.473713,500,573.699544,False,ENROUTE
243.884516,500,575.439037,False,ENROUTE
257.485634,500,577.118032,False,ENROUTE
251.018584,500,578.818589,False,ENROUTE
255.949992,500,580.510325,False,ENROUTE
247.971226,500,582.192022,False,ENROUTE
250.845678,500,583.870742,False,ENROUTE
251.156339,500,585.552067,False,ENROUTE
245.056345,500,587.246768,False,ENROUTE
244.24556,500,588.95273,False,ENROUTE
244.667178,500,590.665506,False,ENROUTE
251.376984,500,592.347623,False,ENROUTE
242.010969,500,594.026939,False,ENROUTE
246.343934,500,595.776017,False,ENROUTE
243.200046,500,597.574563,False,ENROUTE
241.408551,500,599.292376,False,ENROUTE
